GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US91367,91367,ZCTA5 91367,16712,460,77655,6345,76.4,2.6,73058,6147,5.7,1.5,85648,10792,0.8,0.6,78472,78470,9.9,1.6,86366,11957,0.1,0.2,-,**,3.8,1.4,69936,20130,3.3,1.0,85794,12992,8.2,1.7,73482,12617,73.0,2.6,73693,7348,1.8,0.9,68494,17777,33.8,2.2,87500,9336,39.9,2.3,90327,10735,24.5,1.7,45132,5267,9891,377,96931,6705,43.5,3.1,103277,8929,56.5,3.1,91843,10413,79.3,2.5,107170,11883,15.0,2.3,61327,9812,5.7,1.5,70938,33572,6821,449,49870,4927,55.7,4.2,36741,4958,46.4,4.1,33367,4746,9.3,3.0,69103,18061,44.3,4.2,70349,9958,32.7,4.2,61746,5599,11.6,3.1,106051,36072,32.3,(X),(X),(X),33.2,(X),(X),(X),30.0,(X),(X),(X)
8600000US91371,91371,ZCTA5 91371,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US91381,91381,ZCTA5 91381,6396,178,113445,8515,72.1,3.4,115810,12416,3.1,1.8,129701,39085,0.4,0.4,27143,6126,19.7,2.8,99087,21621,0.0,0.6,-,**,2.4,1.7,101130,22656,2.3,1.2,118281,60047,13.0,2.9,101610,20608,62.5,4.0,118153,15555,3.6,1.4,51071,43398,42.0,3.3,124451,17831,42.0,3.1,128188,14711,12.5,2.4,48897,21539,4985,233,127684,18923,66.1,4.7,132708,12714,33.9,4.7,113424,16667,82.0,3.3,134904,12640,10.5,2.4,47578,24597,7.5,2.7,149327,46199,1411,228,56865,11208,59.2,9.7,61250,19886,44.8,8.7,44947,11711,14.5,5.8,123241,10107,40.8,9.7,56370,26343,27.4,9.0,57284,45461,13.3,7.9,43516,58211,22.1,(X),(X),(X),22.0,(X),(X),(X),22.3,(X),(X),(X)
8600000US91384,91384,ZCTA5 91384,6947,175,101637,3625,79.2,3.2,102059,5666,4.4,2.2,101950,16782,0.3,0.4,113365,114636,7.2,1.1,115987,16677,0.1,0.2,-,**,5.8,2.0,56205,11161,3.0,1.5,138654,68116,21.5,2.6,75404,14212,64.3,2.9,106464,4052,0.8,0.6,59286,36539,34.9,2.7,100478,9386,54.4,2.9,114179,15020,9.9,2.2,45222,7571,5575,193,107313,5562,59.3,3.5,107207,7830,40.7,3.5,107449,13532,83.2,3.4,116354,6282,10.3,2.6,59302,35393,6.5,2.3,96277,46247,1372,184,63851,13988,43.0,9.4,42708,12595,32.1,8.7,33980,7680,10.9,5.6,98438,43339,57.0,9.4,81429,18223,37.9,9.7,65000,24779,19.1,7.9,114231,56228,26.9,(X),(X),(X),25.9,(X),(X),(X),22.7,(X),(X),(X)
8600000US91387,91387,ZCTA5 91387,13176,371,82825,2927,73.3,2.3,88325,3745,6.3,1.6,76541,7274,0.1,0.1,195156,121603,9.6,1.4,81324,8270,0.1,0.2,-,**,7.2,1.6,62332,4369,3.4,1.2,76311,20344,24.4,2.3,78327,14216,57.6,2.6,88862,4729,2.6,1.0,51861,16726,42.0,2.6,82959,4360,43.2,2.4,94570,4263,12.2,1.5,49138,12950,9858,434,88196,4489,52.6,3.0,87770,11459,47.4,3.0,88488,4227,71.5,3.0,103493,6405,20.5,2.7,46179,7216,8.0,2.0,77705,10780,3318,369,62391,10792,49.3,5.6,42642,12622,38.7,5.2,33961,10468,10.7,3.3,80833,18630,50.7,5.6,76719,13387,34.1,6.8,59219,19209,16.5,5.9,118667,19744,31.5,(X),(X),(X),29.9,(X),(X),(X),26.6,(X),(X),(X)
8600000US91390,91390,ZCTA5 91390,6238,209,115446,10055,83.3,2.7,115324,12537,2.0,0.9,144545,74976,0.2,0.3,"250,000+",***,5.5,1.2,110972,25583,0.0,0.6,-,**,4.7,1.5,93472,13834,4.3,2.0,176193,97116,13.1,2.6,94188,8067,75.8,3.0,117694,10659,0.2,0.3,4091,34191,32.0,3.2,115175,13339,56.8,3.4,123173,9961,11.0,2.0,66369,27868,5132,233,125047,9352,52.0,3.8,125602,12302,48.0,3.8,124556,13065,86.6,2.9,132212,7674,10.0,2.5,38693,8632,3.4,1.2,116563,30093,1106,186,61603,15585,49.7,9.3,50833,22951,38.0,9.0,39853,21987,11.8,6.7,74828,68746,50.3,9.3,76364,27920,34.9,9.5,61071,23452,15.4,6.2,116250,91240,30.9,(X),(X),(X),30.8,(X),(X),(X),30.4,(X),(X),(X)
8600000US91401,91401,ZCTA5 91401,14567,377,46733,3660,70.9,2.4,52621,4595,5.4,1.2,39803,10452,0.6,0.3,62850,56313,4.8,1.1,55238,17590,0.0,0.3,-,**,15.6,2.1,33051,6157,2.6,0.8,55197,27611,34.2,2.1,35568,3582,53.3,2.3,61095,7054,2.9,1.1,35349,14121,42.5,2.7,45829,3206,38.6,2.1,53760,5079,16.0,1.6,42238,5673,9183,452,52237,6162,48.0,3.0,42198,6064,52.0,3.0,60938,5006,64.0,3.5,62128,5498,24.4,2.8,34574,8203,11.6,2.5,39338,11441,5384,465,37222,4089,52.0,5.5,36037,6333,40.5,5.5,34220,5306,11.4,3.2,46190,17513,48.0,5.5,37793,6339,34.0,4.7,30887,5083,14.0,3.7,80250,23239,31.4,(X),(X),(X),32.4,(X),(X),(X),26.7,(X),(X),(X)
8600000US91402,91402,ZCTA5 91402,18277,257,39170,2360,42.7,2.2,37085,3415,5.1,1.1,29152,9731,0.4,0.3,64432,27483,14.1,1.1,54192,5540,0.2,0.3,35560,31318,35.6,1.9,39780,5404,1.8,0.6,39375,17368,64.4,1.8,37855,2581,15.5,1.2,37208,7762,4.1,0.9,33846,3586,46.9,2.2,38558,2341,36.4,1.9,47287,4474,12.6,1.1,26511,3018,14701,351,38730,2244,57.5,2.2,32676,2532,42.5,2.2,46022,3272,59.2,2.8,45740,3538,26.8,2.7,26687,2522,14.0,1.9,40078,7716,3576,313,25482,2458,47.9,4.4,22264,5809,37.2,4.3,15808,3601,10.8,3.2,34395,15945,52.1,4.4,27428,9874,35.7,4.3,21018,3173,16.4,4.2,43546,5880,36.1,(X),(X),(X),35.6,(X),(X),(X),28.7,(X),(X),(X)
8600000US91403,91403,ZCTA5 91403,11253,339,73438,4613,81.4,2.7,74243,4686,5.8,2.0,33306,28013,0.0,0.3,-,**,8.7,2.0,95742,22480,0.1,0.1,-,**,1.3,0.9,39367,4166,2.7,1.1,91250,73653,7.2,1.8,43529,19373,76.0,2.8,75625,5320,2.1,1.1,31406,57041,42.1,2.5,76701,10781,34.9,2.2,88527,15548,20.8,1.8,52314,9530,5770,373,108615,8307,36.9,3.8,118456,25617,63.1,3.8,101813,10578,74.9,4.8,119720,14257,13.7,3.4,53017,19748,11.4,4.1,71174,38628,5483,421,49679,6880,54.6,4.7,40722,3356,46.0,4.9,37623,6638,8.6,2.5,75476,31258,45.4,4.7,60911,10289,30.3,4.1,45927,11626,15.1,3.6,106176,24224,26.9,(X),(X),(X),26.4,(X),(X),(X),27.2,(X),(X),(X)
8600000US91405,91405,ZCTA5 91405,16716,294,37983,2514,49.9,2.7,40472,4630,6.3,1.3,30260,5799,0.6,0.4,92708,85621,8.4,1.2,47039,10095,0.3,0.3,32083,13204,32.4,2.4,35625,2893,2.2,0.8,25682,17782,50.5,2.1,35290,2486,33.2,1.9,45382,3892,4.3,1.1,27813,5351,43.6,2.4,40038,3526,38.4,2.3,41959,4234,13.8,1.4,24580,2998,11835,456,41260,2437,54.9,2.7,35858,4555,45.1,2.7,45750,4245,59.7,3.2,48605,4704,24.9,2.8,32232,2977,15.4,2.3,33067,4026,4881,416,25749,2913,48.0,3.7,22466,4105,40.3,3.9,19763,4651,7.7,2.4,42305,10602,52.0,3.7,27804,5972,41.3,4.1,24932,5965,10.8,2.8,47386,24067,36.1,(X),(X),(X),36.8,(X),(X),(X),30.3,(X),(X),(X)
8600000US91406,91406,ZCTA5 91406,17506,279,49509,2726,57.6,2.7,52456,3216,6.0,1.4,50240,13058,0.7,0.4,66719,76776,8.2,1.3,63709,6448,0.0,0.2,-,**,24.4,2.4,43170,4856,3.2,0.9,44659,22460,42.0,2.2,45082,4346,41.5,2.1,55313,6444,2.8,1.0,24688,24581,42.6,2.1,52868,3568,38.6,2.5,53915,4305,16.0,1.5,36308,6950,12020,430,52851,2345,50.9,3.2,45039,3853,49.1,3.2,60660,4509,61.9,3.0,67110,7012,26.6,2.9,34209,3132,11.5,2.2,48235,18790,5486,424,37423,3195,48.1,4.4,29635,7262,39.6,4.8,26795,6543,8.5,3.1,39433,15764,51.9,4.4,42272,6370,37.9,4.2,37193,9176,14.0,3.4,51107,25206,34.8,(X),(X),(X),37.6,(X),(X),(X),24.8,(X),(X),(X)
8600000US91411,91411,ZCTA5 91411,9266,255,43750,3938,72.3,3.2,46550,8222,7.0,2.2,36940,9955,1.0,0.8,31648,18178,6.3,2.1,55833,4867,0.1,0.2,-,**,10.9,2.2,35250,10155,2.4,1.1,36646,19487,38.3,2.9,35713,5524,46.3,2.9,53923,6879,5.6,2.0,25701,5291,45.8,3.1,53176,6643,35.8,2.9,40991,5616,12.9,1.9,39076,13358,4999,329,49135,8216,52.0,4.2,44097,13079,48.0,4.2,53263,8475,62.8,5.2,59614,7463,25.3,4.6,26967,4186,11.9,3.8,37468,27012,4267,335,39326,5698,46.2,5.1,32250,10701,35.9,4.9,23793,6587,10.3,2.9,60179,17604,53.8,5.1,42207,4852,40.7,5.6,35601,11245,13.2,3.7,64750,11444,27.9,(X),(X),(X),30.2,(X),(X),(X),24.0,(X),(X),(X)
8600000US91423,91423,ZCTA5 91423,14559,408,73030,3078,84.5,2.1,72716,4011,4.4,1.1,73469,7660,0.7,0.4,74706,23553,4.6,1.2,91719,20909,0.1,0.2,-,**,1.9,1.0,49167,44971,3.8,1.3,62397,28675,11.6,1.9,60031,17687,75.8,2.3,74582,5543,3.1,1.2,45394,14064,44.0,2.4,79157,6677,37.0,2.4,74489,6457,16.0,1.6,53405,8939,6854,498,95640,7618,48.2,3.5,89706,15709,51.8,3.5,99464,10028,72.2,4.0,125842,8145,18.3,3.0,57614,10988,9.6,2.8,52596,12128,7705,468,61567,7839,48.6,4.4,54266,13133,38.2,4.3,44019,9610,10.5,2.5,81875,54178,51.4,4.4,64068,10195,36.6,4.5,50335,10561,14.8,2.6,88281,15305,24.2,(X),(X),(X),25.1,(X),(X),(X),22.7,(X),(X),(X)
8600000US91436,91436,ZCTA5 91436,5632,204,128380,10685,89.0,3.3,125000,15063,2.1,1.7,14735,352137,0.2,0.4,-,**,3.5,1.2,124757,56014,0.0,0.7,-,**,1.1,0.8,205543,150048,4.0,2.3,208430,108195,5.2,2.1,83442,31679,85.6,3.6,128942,14468,1.1,1.2,113315,138061,21.0,2.8,133261,23537,45.2,3.3,141250,13794,32.7,2.6,105647,20717,4010,249,146552,11589,43.4,4.2,151250,21421,56.6,4.2,143289,18681,87.8,3.6,164295,23177,9.2,3.2,71071,68153,3.0,1.6,113478,61353,1622,228,70078,33754,62.0,8.4,42992,17082,52.5,8.5,38200,25256,9.4,5.0,119583,64611,38.0,8.4,114755,19410,27.9,7.8,120682,85813,10.2,5.9,114266,16070,31.8,(X),(X),(X),32.8,(X),(X),(X),28.2,(X),(X),(X)
8600000US91501,91501,ZCTA5 91501,7925,280,61451,6106,81.1,3.1,59777,6613,1.8,1.2,24821,94937,0.2,0.3,56932,5373,9.5,2.3,74583,25738,0.1,0.2,-,**,4.5,1.9,66786,27615,2.8,1.3,58182,48015,16.2,3.0,60795,11720,70.0,3.9,59691,7086,2.8,1.2,80240,30271,39.9,3.7,71085,10121,34.7,3.3,69254,6348,22.5,3.0,27080,3957,5018,332,69188,5189,45.1,4.9,67048,8176,54.9,4.9,70692,10026,71.7,4.6,79652,8477,22.1,4.0,51760,13124,6.2,2.5,68542,11058,2907,348,40069,10129,52.0,7.4,30388,7912,43.9,6.9,25875,11282,8.2,3.3,64868,51446,48.0,7.4,56724,16436,33.7,5.9,54459,16035,14.2,5.1,73864,43187,28.1,(X),(X),(X),29.7,(X),(X),(X),25.4,(X),(X),(X)
8600000US91502,91502,ZCTA5 91502,4845,280,42555,6593,75.7,5.0,38389,8529,2.5,2.1,68597,6994,0.2,0.3,-,**,10.0,2.8,44290,18900,0.0,0.8,-,**,8.9,3.5,47019,17183,2.8,1.7,26111,34783,27.3,4.7,46667,5340,57.2,5.3,32083,14358,3.0,1.6,12218,49229,39.4,4.7,64844,11109,26.4,5.0,50141,8165,31.3,4.1,15341,5105,2453,272,49740,7460,40.9,6.2,56120,21999,59.1,6.2,46934,8113,74.5,6.3,53705,10541,14.9,5.4,50214,19340,10.6,4.5,34411,12067,2392,298,26127,8043,58.4,6.7,20135,4235,51.8,7.4,18074,6486,6.6,3.9,107566,73834,41.6,6.7,47604,14991,33.3,6.1,45227,27085,8.4,4.5,73714,45186,28.0,(X),(X),(X),35.4,(X),(X),(X),19.1,(X),(X),(X)
8600000US91504,91504,ZCTA5 91504,9286,241,72972,4727,78.0,2.6,72470,4977,2.1,0.9,69559,65750,0.2,0.3,-,**,11.6,1.6,95905,14773,0.0,0.4,-,**,6.2,1.5,57759,18600,1.9,0.9,69250,46101,22.4,2.5,56313,11774,62.2,2.9,76939,7145,1.7,0.9,44911,31379,40.7,2.9,78627,7789,37.4,2.8,88461,8990,20.1,2.0,51901,11257,6641,330,85456,8734,42.8,3.4,88365,15566,57.2,3.4,84770,10639,74.3,3.6,103765,9322,17.0,3.3,41087,16266,8.7,2.9,50304,32145,2645,268,46123,7697,49.3,6.8,41637,5888,42.8,7.2,38618,6445,6.5,3.2,77794,8012,50.7,6.8,55508,11262,40.6,6.9,45875,11426,10.2,4.1,79375,31404,29.3,(X),(X),(X),30.8,(X),(X),(X),25.6,(X),(X),(X)
8600000US91505,91505,ZCTA5 91505,12711,327,75252,4963,80.5,2.1,73216,5731,2.4,1.1,72217,27230,0.7,0.4,78929,28164,9.3,1.5,96178,15604,0.1,0.2,-,**,3.6,1.2,87222,30677,3.4,1.1,68750,27397,19.4,1.8,71272,9136,66.8,2.4,73224,5537,2.5,0.8,46452,8994,41.9,2.2,84047,7753,37.6,2.4,86898,4914,18.0,1.6,39938,10480,7101,339,89790,6531,47.2,3.6,100012,10011,52.8,3.6,85082,5407,76.8,3.3,100290,5062,15.8,3.1,58401,12263,7.4,1.8,50590,23728,5610,384,54794,5329,55.8,4.8,42021,5526,46.5,4.8,33699,6230,9.3,2.7,86944,28783,44.2,4.8,72449,7892,33.8,4.5,62500,16312,10.3,2.7,95167,13358,26.0,(X),(X),(X),28.4,(X),(X),(X),22.5,(X),(X),(X)
8600000US91506,91506,ZCTA5 91506,7412,221,73121,6656,71.8,3.5,74665,8284,2.0,1.5,101197,39329,0.0,0.5,-,**,13.1,2.7,85694,18330,0.0,0.5,-,**,10.0,2.4,50781,17659,3.2,1.0,64676,57712,20.4,3.1,56458,13156,62.5,3.3,74799,8219,1.5,0.9,50000,25140,36.5,3.6,91864,12242,40.7,3.4,77953,12689,21.3,2.5,36458,8544,4785,254,87545,9099,46.9,4.3,92599,11696,53.1,4.3,85712,9379,69.9,4.3,101809,12269,20.9,3.7,50323,11638,9.2,3.3,90072,47637,2627,259,41632,5789,54.4,5.9,36267,6648,45.8,5.8,30648,7179,8.6,3.5,69038,6132,45.6,5.9,52827,14248,37.2,5.9,42449,13160,8.4,4.7,125845,15219,29.5,(X),(X),(X),31.3,(X),(X),(X),25.7,(X),(X),(X)
8600000US91601,91601,ZCTA5 91601,15859,361,48889,3327,71.8,2.4,50189,3512,9.3,1.7,43750,13826,0.5,0.4,16953,5149,6.4,1.3,70707,12344,0.4,0.3,29125,93914,8.4,1.6,37750,5153,3.2,1.0,51944,16900,29.8,2.3,41993,4913,52.0,2.3,52814,2642,7.3,1.6,34955,9681,52.0,2.2,54639,3717,31.2,2.2,50656,6419,9.5,1.3,18785,3747,6917,431,51419,4587,47.9,4.0,46944,6300,52.1,4.0,55266,5697,65.3,3.3,64400,8836,23.1,3.2,36793,9533,11.7,2.9,39082,3793,8942,531,45417,4672,40.0,3.6,40195,5558,28.1,3.5,28936,3967,11.9,2.6,60758,8357,60.0,3.6,48915,7024,41.7,4.1,39454,8680,18.3,2.9,64116,10849,32.3,(X),(X),(X),36.6,(X),(X),(X),28.2,(X),(X),(X)
8600000US91602,91602,ZCTA5 91602,8902,330,66701,8061,77.8,3.3,68000,12489,5.4,2.0,45764,14788,0.1,0.2,-,**,7.3,1.9,79196,15081,0.0,0.4,-,**,5.3,1.9,68819,5997,4.1,1.7,49250,13679,13.7,2.5,62449,11501,70.6,3.5,70455,12855,4.1,1.2,32257,16025,50.9,3.8,70238,7323,31.2,3.2,80286,12548,13.9,2.3,40116,10851,3446,318,91176,18312,38.3,5.3,100288,25924,61.7,5.3,88633,16089,72.9,5.4,106293,9681,17.4,4.7,41594,11039,9.8,3.4,80577,55232,5456,369,53325,5365,53.6,5.0,51280,5914,40.9,4.7,46508,5787,12.7,3.1,79612,17325,46.4,5.0,57465,10041,31.8,4.1,50125,4109,14.6,3.4,86852,21142,22.7,(X),(X),(X),25.4,(X),(X),(X),20.1,(X),(X),(X)
8600000US91604,91604,ZCTA5 91604,13894,422,87020,6524,85.5,2.5,85899,6606,5.3,1.8,100255,25619,0.1,0.2,155000,123526,6.2,1.5,95417,25599,0.1,0.2,-,**,1.0,0.6,65417,97959,1.8,0.7,127879,26862,8.2,1.8,79727,39295,79.0,2.9,86121,6068,3.5,1.2,46773,12727,43.9,3.0,101326,6746,36.0,2.3,93134,11141,16.5,1.6,61136,16067,5989,388,128507,10944,46.4,4.1,134267,9712,53.6,4.1,123245,8763,80.3,3.1,141674,10670,13.6,3.0,69432,14729,6.1,1.9,126536,16411,7905,467,63132,5761,51.4,4.8,54635,6949,39.3,4.4,48198,11485,12.1,3.0,101518,23567,48.6,4.8,73942,13937,33.9,4.5,64258,9634,14.7,3.2,114125,10067,27.9,(X),(X),(X),29.6,(X),(X),(X),25.7,(X),(X),(X)
8600000US91605,91605,ZCTA5 91605,15264,282,45045,2292,54.4,2.1,45314,3232,4.0,0.9,32344,13342,0.8,0.4,36667,60279,10.6,1.2,70066,7665,0.0,0.1,-,**,27.4,2.1,43188,3771,2.8,0.7,39643,9386,55.7,2.1,43590,2782,28.7,1.7,45723,3627,4.4,1.0,43561,9613,38.5,2.2,44326,4162,40.7,2.2,55873,4307,16.4,1.2,31744,5482,11255,372,48209,3056,47.6,2.6,40104,5157,52.4,2.6,54389,5032,62.3,2.2,53852,3352,24.8,2.3,33983,6455,12.9,2.2,40764,9953,4009,338,29349,3615,51.4,4.7,28194,5073,37.1,4.5,19688,3379,14.2,3.6,57946,16467,48.6,4.7,31163,5238,29.8,4.3,22287,5395,18.8,4.1,52292,12045,40.9,(X),(X),(X),41.4,(X),(X),(X),34.0,(X),(X),(X)
8600000US91606,91606,ZCTA5 91606,15526,283,42678,2183,64.5,2.5,42930,2782,5.3,1.4,40500,9006,0.4,0.2,29125,18149,4.7,1.0,71875,17632,0.2,0.3,38348,12427,23.1,2.1,37488,9029,1.9,0.6,46250,24566,45.2,2.1,39615,4431,44.0,2.5,43923,3249,4.4,1.0,31810,9016,39.6,2.3,44222,2796,39.3,2.2,47843,4449,16.7,1.4,27808,6312,10178,378,46546,2388,48.9,3.2,44245,3734,51.1,3.2,51234,4682,66.3,2.7,53887,3776,22.8,2.3,31145,3087,10.9,1.6,34677,4961,5348,383,31250,5002,45.0,4.7,28050,4152,34.5,3.8,23634,4330,10.5,3.0,53580,11858,55.0,4.7,34880,5921,41.0,4.3,24823,7563,14.0,3.3,44893,30833,37.0,(X),(X),(X),38.7,(X),(X),(X),30.3,(X),(X),(X)
8600000US91607,91607,ZCTA5 91607,12929,334,60586,3474,82.6,2.6,60799,4281,5.6,1.8,62115,7189,0.0,0.3,-,**,6.5,1.7,46272,28287,0.3,0.4,56613,146752,2.9,1.0,56500,15022,2.1,0.7,86786,26061,15.5,2.3,56849,7144,71.0,3.0,61624,5010,2.4,1.0,37500,21322,45.8,2.6,65117,5303,35.3,2.9,66966,5118,16.5,1.8,31421,5653,5990,407,85000,5796,47.1,4.2,74688,18346,52.9,4.2,87340,10612,70.8,4.1,100787,8558,20.5,3.6,48233,9692,8.7,2.3,87006,21900,6939,462,44507,2794,54.4,4.9,42799,6304,42.6,4.5,32053,6240,11.8,3.1,69918,19689,45.6,4.9,49647,7196,31.3,4.5,40873,7354,14.3,3.6,73047,23923,28.9,(X),(X),(X),28.0,(X),(X),(X),28.2,(X),(X),(X)
8600000US91608,91608,ZCTA5 91608,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US91702,91702,ZCTA5 91702,14958,506,56479,3239,48.9,2.3,56478,3304,3.3,1.0,60525,14199,1.6,0.7,84179,12853,8.4,1.3,77102,8505,0.1,0.1,-,**,34.9,2.5,50878,5333,2.9,0.8,66250,14303,63.0,2.2,53293,2558,23.9,1.8,58258,5047,5.2,1.0,30915,13347,40.9,2.3,55765,5111,38.5,2.2,65780,5358,15.4,1.4,37571,5396,11602,421,61032,3367,52.5,2.2,55258,4547,47.5,2.2,71003,6061,65.4,2.9,70641,4928,22.4,2.6,31878,3024,12.2,1.7,61181,8050,3356,318,34286,4499,57.8,5.2,32056,6692,45.9,5.2,31655,6868,11.9,3.5,33036,19661,42.2,5.2,38661,10143,28.4,4.6,29393,9420,13.8,4.3,53897,24061,35.4,(X),(X),(X),36.8,(X),(X),(X),26.3,(X),(X),(X)
8600000US91706,91706,ZCTA5 91706,17681,415,51345,2310,39.1,2.3,48431,2614,1.2,0.5,46339,27835,1.1,0.5,39943,22127,16.4,1.3,66966,6388,0.1,0.1,4306,27660,39.7,2.3,50241,5995,2.5,0.7,44083,15238,74.6,1.6,48670,3012,7.4,0.9,41875,11534,1.9,0.7,29375,24173,36.6,2.1,51903,3995,45.7,2.0,58799,3895,15.8,1.3,35981,3752,15676,365,51642,2479,52.3,2.5,47865,3640,47.7,2.5,55348,2666,62.6,2.6,59278,3124,27.0,2.3,34162,3140,10.4,1.7,50167,6773,2005,287,26746,2416,61.5,6.5,20569,4381,51.4,6.7,16141,3133,10.1,4.0,40972,21906,38.5,6.5,40217,15442,26.7,5.9,30700,3242,11.8,4.9,86538,14204,48.1,(X),(X),(X),47.3,(X),(X),(X),33.4,(X),(X),(X)
8600000US91711,91711,ZCTA5 91711,11908,323,81509,8068,78.6,2.2,84871,8697,5.2,1.2,54659,20765,0.5,0.4,46964,31942,10.7,1.6,82891,33510,0.0,0.3,-,**,2.5,1.0,40764,12816,2.5,1.0,142813,77873,15.7,2.1,73201,6542,66.5,2.7,87449,10132,1.3,0.6,29844,29833,25.4,1.9,91739,19039,43.5,2.3,103305,6800,29.8,1.9,59572,6821,8097,249,102872,5317,44.5,2.5,103263,8846,55.5,2.5,102368,9085,84.5,3.1,112240,8212,10.9,2.0,46458,15875,4.6,2.1,76818,58844,3811,345,46883,7115,59.0,6.2,41865,9637,51.8,6.1,41308,10016,7.1,2.3,47132,52532,41.0,6.2,58229,20718,35.6,5.7,46960,14007,5.5,2.5,115759,27598,28.4,(X),(X),(X),27.6,(X),(X),(X),29.4,(X),(X),(X)
8600000US91722,91722,ZCTA5 91722,9905,269,69655,2862,54.7,3.2,69222,5945,3.9,1.2,45993,32405,1.3,1.0,35871,6877,9.5,2.0,75179,22110,0.0,0.4,-,**,28.0,3.2,75865,12380,2.5,1.3,69396,12149,51.4,2.8,74536,8165,33.6,2.8,63169,9951,3.4,1.2,44052,39873,36.3,3.2,72379,10245,42.3,3.1,80805,4282,18.0,2.0,44914,4213,7896,339,76250,7683,47.8,3.9,69956,9535,52.2,3.9,80767,7460,67.3,3.8,85580,4192,20.3,2.9,48087,6851,12.4,2.4,68077,25064,2009,271,43666,5110,56.1,7.8,43776,7813,39.4,6.1,37500,12598,16.7,5.5,62857,47332,43.9,7.8,43531,9893,35.9,7.4,39219,13522,8.0,4.0,45000,12352,30.5,(X),(X),(X),30.9,(X),(X),(X),23.4,(X),(X),(X)
