GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US92117,92117,ZCTA5 92117,20419,287,65148,3827,82.1,2.0,65164,4680,1.5,0.8,63564,48494,0.5,0.4,76486,85574,9.0,1.4,75093,10391,0.1,0.2,110833,62973,4.2,1.2,51726,8784,2.5,0.7,57396,35094,14.5,1.7,59070,9037,72.6,2.2,65825,4862,4.9,1.1,41681,5255,35.0,1.9,81368,3695,36.0,1.7,71365,6468,24.1,1.5,39810,4836,11756,442,79398,4988,39.6,2.9,80478,8793,60.4,2.9,78901,6109,75.3,2.8,88934,4678,15.0,2.1,51950,13302,9.7,2.0,64035,10484,8663,473,46844,5511,51.8,4.1,40714,4297,38.4,3.9,33464,4383,13.3,2.7,75591,20843,48.2,4.1,51268,6779,34.3,4.4,41230,8508,14.0,3.1,80149,10691,27.7,,,,25.9,,,,28.1,,,
8600000US92118,92118,ZCTA5 92118,8413,343,89277,7830,94.4,1.5,92520,8438,0.8,0.5,47159,98951,0.3,0.4,68487,34336,1.5,0.7,76250,151333,0.0,0.4,,,0.8,0.6,4063,34085,2.2,1.1,61397,56961,9.7,2.1,88000,17433,86.0,2.3,90096,8449,3.8,1.3,35707,13519,28.1,2.8,93237,14685,38.9,2.9,101763,9088,29.2,2.1,79959,8223,5401,246,107149,7416,43.5,3.1,98810,13441,56.5,3.1,113670,6497,82.1,3.5,120367,7708,11.5,2.5,54250,4731,6.4,2.5,100161,31409,3012,347,62947,7826,59.1,5.7,55536,13093,54.9,5.5,55929,16647,4.2,2.9,52026,172067,40.9,5.7,64960,9858,34.8,5.4,63239,6409,6.2,2.9,115526,31178,30.0,,,,27.9,,,,33.6,,,
8600000US92119,92119,ZCTA5 92119,9387,247,69747,5501,87.2,2.2,68873,6933,2.7,1.3,76618,71860,0.4,0.3,106172,42412,3.6,1.2,88200,53871,0.3,0.4,,,2.0,0.9,65417,22154,3.8,1.7,72394,72716,12.0,2.2,56875,15137,78.3,2.8,70156,7829,4.0,1.4,32723,14382,27.8,3.1,81937,13171,37.1,2.5,86458,9787,31.1,2.7,47725,6276,5797,343,95882,6737,40.4,3.7,101553,18332,59.6,3.7,94913,8122,76.0,3.6,105195,4096,16.3,3.4,51790,7326,7.7,2.4,94010,40916,3590,318,41004,4449,59.7,5.3,35875,13261,47.7,5.5,29175,12842,11.9,4.6,53750,50451,40.3,5.3,52870,13185,31.3,5.0,43935,17206,9.1,3.3,67284,39410,23.7,,,,19.8,,,,28.9,,,
8600000US92120,92120,ZCTA5 92120,10161,301,81533,4888,83.7,2.3,82293,4716,4.2,1.1,84375,42475,0.8,0.5,99444,147817,5.8,1.4,73750,60559,0.0,0.4,,,2.8,1.2,77396,24923,2.6,1.2,65625,43552,13.1,2.5,76236,7242,75.7,2.9,82677,5171,4.4,1.5,33531,7025,26.4,2.6,85718,7379,38.4,2.4,98209,6106,30.7,2.1,66226,8422,6804,309,94957,5120,36.2,3.4,98780,8241,63.8,3.4,92674,6929,79.2,3.8,106012,4336,16.9,3.6,52500,13740,3.9,1.7,56563,44550,3357,297,42205,7556,55.0,5.7,39068,7311,45.3,5.8,36269,4300,9.7,3.4,76908,25825,45.0,5.7,46908,10812,27.3,5.1,39131,5781,17.7,4.9,67424,35628,27.1,,,,26.5,,,,28.2,,,
8600000US92121,92121,ZCTA5 92121,1582,94,96413,16754,60.3,6.2,96087,15092,0.3,0.5,,,0.0,2.3,,,33.4,6.7,115875,56036,0.0,2.3,,,6.0,3.9,46838,78743,0.0,2.3,,,9.3,4.1,59479,56912,57.0,6.5,98125,16497,15.5,4.4,14113,13551,48.2,6.5,126743,15438,28.4,5.3,110000,20518,7.8,2.1,52625,29124,750,98,133864,25046,54.5,8.7,154653,29374,45.5,8.7,130980,12827,85.2,7.8,150750,32029,4.5,3.3,26667,14865,10.3,7.4,131078,63604,832,97,68409,10974,41.2,9.5,64063,47272,19.5,6.5,64375,41996,21.8,7.5,44750,93784,58.8,9.5,68494,8846,30.0,10.3,60500,27357,28.7,8.9,74208,21374,27.7,,,,28.7,,,,25.8,,,
8600000US92122,92122,ZCTA5 92122,19563,435,66623,5436,68.2,2.1,69992,6536,2.1,1.1,43720,14371,0.1,0.1,,,25.1,2.2,61058,18845,0.1,0.1,,,1.6,0.6,56696,28613,2.9,1.1,52596,12218,7.9,1.4,63624,6751,62.1,2.5,71637,6790,14.9,1.9,14708,2513,42.4,2.2,83598,5972,24.2,1.7,94861,11321,18.6,1.4,48725,5403,8895,459,97420,6445,38.1,2.5,96647,10440,61.9,2.5,97955,8968,81.5,3.2,105304,4979,13.4,3.1,44087,5054,5.1,1.4,84097,52776,10668,480,43560,4044,52.5,3.8,39181,3610,34.6,3.5,40860,5027,17.9,2.8,35616,7786,47.5,3.8,55280,9956,24.0,3.2,61286,8345,23.5,3.3,34812,21496,25.0,,,,18.3,,,,30.0,,,
8600000US92123,92123,ZCTA5 92123,10165,295,72554,5385,65.0,2.9,77538,6312,6.9,1.7,57806,13772,0.9,0.6,75089,92848,15.3,2.3,64567,12383,1.2,0.9,41622,63129,4.9,1.7,47837,17146,5.8,1.8,74732,10730,14.4,2.7,75156,17919,58.2,3.1,76825,5987,6.6,1.9,46250,10129,43.6,2.8,74502,6648,33.7,2.3,88222,7678,16.0,1.7,47519,7954,6302,376,77483,6425,43.6,3.9,75730,8980,56.4,3.9,79982,8100,74.9,3.4,88045,8154,18.3,2.9,49672,8716,6.8,2.2,63750,38128,3863,311,61394,5302,46.6,5.8,54712,11561,33.3,6.1,42019,14104,13.4,4.6,91842,18817,53.4,5.8,70703,12345,33.9,5.0,56568,9935,19.5,4.7,105425,9256,30.8,,,,30.0,,,,31.9,,,
8600000US92124,92124,ZCTA5 92124,11331,225,78792,4614,74.1,2.7,81853,9142,7.7,1.8,68529,18295,0.8,0.5,83712,3050,10.6,1.6,66058,17255,0.8,0.8,92861,75180,2.3,0.9,60380,32883,3.8,1.5,71985,30122,10.1,2.1,61848,15415,67.5,3.0,86202,8421,7.1,1.8,52295,4894,46.5,2.6,77818,8401,31.9,2.2,105300,8479,14.5,1.3,54469,10362,7800,294,83773,7065,54.8,3.0,74201,7519,45.2,3.0,97672,8370,77.0,3.4,94128,6202,14.1,2.8,54167,16394,8.9,2.4,50191,14390,3531,319,63186,9277,57.3,6.4,52977,8576,45.1,6.2,50703,4606,12.2,4.8,77143,20481,42.7,6.4,73750,21963,29.0,5.2,66532,11054,13.6,5.3,107150,32139,18.3,,,,17.5,,,,19.2,,,
8600000US92126,92126,ZCTA5 92126,22911,345,80590,2302,49.1,1.8,79511,3173,3.4,0.8,77153,21348,0.5,0.3,62647,46408,39.0,1.8,86755,4053,1.0,0.5,73542,14048,3.6,0.9,57578,11753,3.5,0.7,74152,20156,12.4,1.4,64891,8429,41.4,1.8,81198,2818,5.2,1.0,55694,9606,42.3,1.6,85987,4623,40.7,1.6,86745,5278,11.8,1.1,55525,6328,16791,490,84951,3007,45.3,1.6,81674,4238,54.7,1.6,88131,5865,76.1,1.8,95069,2923,14.9,1.6,55172,9025,9.0,1.4,68732,8160,6120,437,64309,6022,46.4,3.9,52781,6553,34.6,3.8,46623,5714,11.8,2.6,82756,19165,53.6,3.9,74548,4279,31.4,3.7,60072,6511,22.3,3.9,98269,11769,27.7,,,,26.5,,,,28.4,,,
8600000US92127,92127,ZCTA5 92127,13140,430,118833,8397,64.5,2.1,112531,14808,3.0,0.9,121184,43052,0.4,0.4,,,28.2,1.8,127000,14733,0.2,0.3,,,1.1,0.7,106406,28541,2.7,0.9,140444,55805,5.0,1.2,106563,65487,61.2,2.2,112552,15337,1.9,0.9,82891,25577,43.6,2.5,131701,11671,42.4,3.1,126166,13213,12.1,2.1,70526,7887,10420,509,130767,10699,60.8,3.5,144886,10851,39.2,3.5,105337,16446,85.4,3.1,147121,10824,10.4,3.0,65023,20682,4.3,1.9,71444,4508,2720,380,67024,9569,62.6,7.6,57353,13810,54.4,8.1,53688,15628,8.2,4.2,98750,100120,37.4,7.6,103000,47819,28.2,6.4,76000,34597,9.3,4.3,141700,37366,22.3,,,,19.9,,,,30.0,,,
8600000US92128,92128,ZCTA5 92128,19712,367,92555,3487,76.0,1.8,85831,4306,2.2,0.9,78845,15405,0.1,0.1,,,18.1,1.7,112647,12227,0.1,0.1,36442,29300,1.1,0.5,94700,14929,2.5,0.8,101458,27650,6.9,1.2,94219,10242,70.8,2.0,84828,4244,2.0,0.7,38782,18217,31.8,1.9,113060,7214,36.9,2.1,106657,5430,29.4,1.6,49540,3886,13042,489,108073,5761,45.2,2.2,121090,8624,54.8,2.2,95358,5331,82.8,2.3,115725,4625,12.7,2.2,65091,14599,4.4,1.0,79777,30118,6670,571,59057,3735,61.0,4.2,49566,5569,54.9,4.1,46782,6195,6.1,2.2,98438,36906,39.0,4.2,78859,10698,29.3,3.7,73705,15331,9.8,3.0,85000,31359,23.8,,,,22.0,,,,26.6,,,
8600000US92129,92129,ZCTA5 92129,17093,271,106565,3338,67.1,1.8,109947,6798,3.3,0.9,66821,9024,0.4,0.2,73854,30298,24.3,1.4,108427,4959,0.2,0.3,215114,160527,1.8,0.7,51750,100795,2.9,0.8,80052,34860,7.2,1.4,90373,20905,62.6,2.0,112174,7173,1.5,0.7,53365,40019,36.7,1.8,108844,9324,49.9,1.9,119197,6598,12.0,1.1,62083,8800,14037,334,114930,4241,52.2,2.2,121609,8559,47.8,2.2,109244,6183,82.8,1.9,129183,6468,12.6,1.8,54643,8582,4.6,1.3,89821,23392,3056,264,67963,7813,49.3,5.4,55272,10939,37.3,5.7,44661,12083,12.0,4.1,88750,45961,50.7,5.4,77129,9919,37.3,5.5,67703,13481,13.4,4.9,110000,35203,24.3,,,,24.0,,,,24.3,,,
8600000US92130,92130,ZCTA5 92130,17281,366,125573,5727,73.2,1.9,124418,6231,0.4,0.3,81932,80636,0.4,0.4,27308,25546,22.4,1.7,143750,13889,0.0,0.2,,,1.6,0.7,97399,32596,1.9,0.8,89707,20109,6.8,1.3,107639,24929,68.5,2.1,126346,6833,0.7,0.5,74286,79572,43.0,2.1,134931,17372,47.1,2.1,128861,7935,9.2,1.1,57303,21766,12834,470,146313,5693,62.7,2.4,148698,7857,37.3,2.4,141568,14735,81.1,2.5,158516,5192,14.3,1.9,78523,10717,4.6,1.5,112147,22634,4447,444,83327,16441,53.0,5.1,66146,11552,45.8,5.2,60456,13712,7.2,2.7,117833,33354,47.0,5.1,89881,27207,37.2,5.3,85616,19220,9.8,3.4,116042,38726,23.4,,,,23.3,,,,19.8,,,
8600000US92131,92131,ZCTA5 92131,11831,273,126209,4924,73.6,2.1,123245,4335,2.6,0.9,113561,75201,0.0,0.3,,,19.3,1.7,133667,21979,0.7,0.8,138379,52883,1.5,0.7,102875,26382,2.2,1.1,145000,70812,7.1,1.4,106387,10229,67.9,2.5,125431,6907,1.2,0.8,29565,32171,39.6,2.1,129346,7744,46.3,2.0,141250,8217,12.8,1.3,84821,12175,9593,271,139878,5550,56.4,2.8,149018,8567,43.6,2.8,124844,12519,86.0,2.2,151894,6233,10.0,1.9,68977,17824,4.0,1.1,83750,35507,2238,232,77821,7892,57.1,6.6,64107,16755,51.7,6.7,56518,13362,5.5,2.4,135139,84912,42.9,6.6,92917,11511,32.5,6.1,94907,10964,10.3,3.8,79875,36539,21.9,,,,21.4,,,,22.8,,,
8600000US92132,92132,ZCTA5 92132,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92134,92134,ZCTA5 92134,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92135,92135,ZCTA5 92135,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92139,92139,ZCTA5 92139,10165,259,62883,5669,43.6,3.2,52985,4765,16.4,2.4,62989,21535,0.3,0.4,105913,22983,29.1,2.8,73250,6979,1.5,0.9,69500,76926,6.0,1.8,77308,14605,3.1,1.1,67583,24234,33.2,2.6,56792,7184,19.9,2.4,55709,6428,4.6,1.6,42442,8062,38.8,3.2,63526,10279,39.9,3.4,71415,3791,16.6,2.0,53160,8906,8287,338,65830,4316,50.9,3.2,55455,7288,49.1,3.2,73144,2989,70.4,3.5,76941,5403,22.9,3.1,37298,6067,6.7,2.0,49671,15454,1878,292,41652,6987,48.4,8.9,35091,6483,35.3,7.7,34028,1526,13.2,5.9,53170,24035,51.6,8.9,49653,10538,38.7,8.5,43778,12630,12.9,6.2,74241,51550,34.5,,,,33.1,,,,33.9,,,
8600000US92140,92140,ZCTA5 92140,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92145,92145,ZCTA5 92145,312,94,224423,27207,55.1,14.2,221591,127120,0.0,11.3,,,0.0,11.3,,,41.7,14.2,237813,29998,0.0,11.3,,,0.0,11.3,,,3.2,5.6,,,2.6,4.3,,,52.6,14.5,231250,99051,0.0,11.3,,,41.0,19.9,223654,160043,56.1,20.5,237865,45550,2.9,5.0,,,284,74,238333,45473,67.3,18.0,222159,118581,32.7,18.0,238490,36460,76.1,15.2,239271,35806,20.1,14.8,199453,156394,3.9,5.7,,,28,44,,,0.0,60.2,,,0.0,60.2,,,0.0,60.2,,,100.0,60.2,,,100.0,60.2,,,0.0,60.2,,,33.0,,,,26.4,,,,100.0,,,
8600000US92147,92147,ZCTA5 92147,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92154,92154,ZCTA5 92154,20133,341,56413,2648,67.9,2.2,53642,3072,6.4,1.1,52361,9170,0.7,0.4,74444,12651,13.8,1.2,72703,10336,0.4,0.3,18875,78303,7.6,1.0,50550,6058,3.1,0.6,64023,9369,59.3,1.9,50546,2855,18.8,1.3,66467,6698,3.8,1.0,59167,12689,39.6,2.1,55163,3826,39.7,2.1,63133,2237,17.0,1.4,41705,4548,16585,487,60587,2086,50.4,2.3,59075,4465,49.6,2.3,61997,3254,66.6,2.3,71264,3493,24.9,2.1,36262,2272,8.5,1.7,50893,8980,3548,407,32024,3907,51.9,5.4,25404,7255,45.4,5.3,19909,6294,6.6,2.9,70296,29534,48.1,5.4,45179,6591,35.5,5.7,39967,8885,12.6,3.9,51188,8584,25.4,,,,27.0,,,,15.6,,,
8600000US92155,92155,ZCTA5 92155,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92173,92173,ZCTA5 92173,7384,193,35680,2523,85.6,2.1,34336,3692,1.6,0.9,45288,28332,0.2,0.3,79844,304443,2.7,1.0,82500,61848,0.0,0.5,,,8.5,1.6,36858,5668,1.4,0.8,36607,22872,89.8,2.0,33672,3720,6.2,1.7,71513,28831,4.3,1.1,36167,6234,37.3,3.1,37173,4139,39.3,3.4,40064,4309,19.1,2.3,21667,5444,6283,268,37094,2359,55.0,3.8,31989,5138,45.0,3.8,43861,5899,58.7,4.1,45143,5767,33.1,3.9,24771,3365,8.2,2.4,38938,9131,1101,200,17917,5575,63.4,9.0,12791,3660,57.9,9.1,12326,2180,5.4,4.0,19375,41734,36.6,9.0,30792,13129,26.9,7.9,24200,7758,9.7,5.9,52679,17591,22.7,,,,23.3,,,,10.7,,,
8600000US92201,92201,ZCTA5 92201,18346,536,42198,2941,58.0,2.5,45372,4891,2.5,0.8,50625,12767,1.1,0.8,46995,122568,2.0,0.9,39541,38659,0.1,0.1,,,34.4,2.7,38101,3877,1.8,0.6,37917,14909,64.4,2.4,38323,2704,30.1,1.9,55963,4253,5.1,1.2,29828,4439,39.6,1.8,41573,3708,33.4,1.9,54977,4539,21.9,1.4,33117,5296,14122,424,45029,4070,52.7,2.6,36575,4144,47.3,2.6,55809,3438,63.2,2.9,57771,4598,23.4,2.7,28188,6196,13.4,2.3,33627,3982,4224,467,23933,2078,52.5,5.2,21822,3422,43.8,4.9,20187,2702,8.7,2.9,37500,13608,47.5,5.2,24946,9317,34.8,4.4,23858,5458,12.7,4.2,31929,28335,30.2,,,,30.1,,,,27.5,,,
8600000US92203,92203,ZCTA5 92203,8879,377,71965,9599,81.4,3.2,69362,8583,4.3,2.1,79208,12831,0.2,0.2,20750,8507,1.5,0.8,106800,20537,0.0,0.4,,,10.2,2.4,83665,29701,2.4,1.4,50385,96346,25.2,2.9,63385,19380,67.5,3.7,71103,11126,1.9,1.0,38688,39720,34.1,3.6,84200,8383,35.4,3.5,83078,8127,28.6,2.8,51460,5625,6465,363,83475,3901,44.4,4.1,84815,5311,55.6,4.1,79738,6900,82.9,3.5,86566,7430,11.8,3.2,55917,20054,5.3,1.9,62281,34280,2414,373,34783,10334,64.4,6.4,31883,6444,53.2,7.7,30455,7680,11.2,5.2,39563,91791,35.6,6.4,51335,16602,28.9,6.4,45341,22054,6.7,2.9,69750,126579,28.1,,,,29.3,,,,21.4,,,
8600000US92210,92210,ZCTA5 92210,2576,157,100938,26343,93.9,4.1,104800,19555,1.3,1.3,51719,13551,0.0,1.4,,,2.1,1.7,110250,262171,0.0,1.4,,,2.1,3.4,,,0.6,0.7,180156,277225,4.3,3.9,47750,83523,91.8,4.5,104300,21688,0.0,1.4,,,1.7,1.3,180250,107112,36.4,5.6,124227,24525,61.9,5.5,77171,23348,1638,157,126696,19916,6.9,3.6,136307,20476,93.1,3.6,123688,23376,95.5,3.3,126518,22132,3.3,3.0,167000,19808,1.2,1.5,35833,6477,938,240,42931,18773,66.6,10.6,34583,18414,62.0,10.7,32593,13674,4.6,4.3,101319,156674,33.4,10.6,53385,79332,25.3,9.5,31125,89677,8.1,6.5,111389,31897,34.4,,,,36.8,,,,30.2,,,
8600000US92211,92211,ZCTA5 92211,12390,492,59409,3110,88.7,2.5,62216,5107,1.2,0.6,62036,13703,0.3,0.3,22647,17018,3.8,1.7,55605,49816,0.0,0.3,,,2.5,1.2,26768,4411,3.6,2.0,16734,1253,7.4,1.7,43714,16564,84.4,2.7,62242,5011,4.1,2.2,16768,4490,13.3,2.6,51863,9598,26.5,2.8,78125,17706,56.1,2.6,60566,4487,7245,500,77805,9474,21.8,3.8,49762,38246,78.2,3.8,82514,6935,85.8,4.0,89980,7766,10.3,3.6,31525,8326,4.0,1.7,39148,3285,5145,537,41070,6839,61.3,5.5,38429,6493,53.6,5.7,37151,5728,7.7,2.6,59069,40669,38.7,5.5,46463,11868,33.2,5.5,40331,14463,5.5,2.4,83523,69642,30.7,,,,29.1,,,,32.4,,,
8600000US92220,92220,ZCTA5 92220,13011,487,39382,2746,79.4,2.0,39173,3081,6.8,1.4,24113,5794,2.4,0.7,44130,74576,4.7,1.4,44389,2711,0.1,0.2,,,4.6,1.2,42439,7725,1.9,0.7,60417,14913,24.5,2.7,34901,4618,61.4,2.7,43005,3864,2.1,0.9,21406,7682,22.4,2.0,43190,4762,31.3,2.5,45755,5757,44.2,2.3,36228,1910,8059,369,46695,2734,30.3,3.0,35850,3902,69.7,3.0,53321,2622,74.5,3.1,53097,2047,18.4,2.8,21414,2377,7.0,2.4,43805,1708,4952,503,29092,3635,61.6,5.8,26915,6539,55.9,6.0,24280,4242,5.7,2.4,52321,51105,38.4,5.8,30771,3634,33.3,5.7,29417,4085,5.1,1.9,46394,15780,31.9,,,,32.4,,,,30.5,,,
8600000US92222,92222,ZCTA5 92222,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US92223,92223,ZCTA5 92223,14485,376,63198,4434,79.8,2.3,64220,4166,4.4,1.6,59777,21911,0.8,0.4,30707,11161,7.3,1.3,78333,19564,0.0,0.3,,,6.3,1.4,50347,11518,1.5,0.6,73125,48385,27.6,2.1,50374,5507,59.8,2.3,69145,5194,2.1,0.8,32656,11176,37.0,2.0,81667,7034,38.9,2.4,69157,5058,22.0,1.7,37994,4258,10784,361,76809,4412,49.0,2.9,80408,9874,51.0,2.9,75593,3753,79.0,2.7,86300,2784,15.0,2.5,36250,7116,6.0,1.9,65580,9209,3701,370,34988,3310,60.8,5.6,32578,5994,50.7,5.5,27455,6007,10.1,3.7,58750,17392,39.2,5.6,36676,8897,29.7,5.4,32472,12934,9.5,3.7,47059,52207,30.0,,,,32.8,,,,20.1,,,
8600000US92225,92225,ZCTA5 92225,6298,366,43873,3549,70.2,3.8,45632,6472,9.1,2.7,27730,11561,0.5,0.4,21111,8080,2.2,1.1,51250,4770,0.0,0.1,,,16.3,3.2,41032,11443,1.7,0.8,53229,22325,44.7,4.2,39741,4680,44.6,4.1,56250,17383,4.5,1.5,33566,16693,28.5,4.2,52797,7847,46.0,4.6,48906,6381,21.0,3.0,27594,9731,4583,243,47513,5144,43.0,5.2,41265,5562,57.0,5.2,51479,6577,66.5,4.9,68491,8031,20.1,3.9,28049,7914,13.4,4.0,34583,19533,1715,293,26497,6880,43.1,9.2,25572,4515,38.3,9.2,25000,5498,4.9,3.4,46759,17431,56.9,9.2,31635,19731,43.7,9.5,25769,21736,13.1,6.6,44567,30081,31.0,,,,28.5,,,,34.5,,,
8600000US92227,92227,ZCTA5 92227,7878,300,40977,5237,82.2,2.5,41102,6286,2.4,1.1,31210,40744,0.5,0.4,22083,29182,0.5,0.3,57500,129686,0.1,0.1,,,11.7,2.1,42861,12103,2.7,0.9,44861,35333,75.3,2.5,33595,3085,21.3,2.6,63870,14766,5.6,1.9,18459,4811,32.7,3.3,44141,10594,41.0,3.8,47472,4483,20.6,2.5,23112,8190,6201,247,45377,4334,50.6,4.1,36582,11504,49.4,4.1,48296,4752,64.8,4.2,58099,6602,27.2,3.7,18172,1964,8.0,2.5,40855,12460,1677,272,14774,6060,49.7,9.3,12403,2708,42.0,9.0,11390,1988,7.6,4.9,29257,61504,50.3,9.3,20682,8924,42.0,9.4,22059,12042,8.3,4.6,12353,25066,30.9,,,,31.3,,,,27.1,,,
8600000US92230,92230,ZCTA5 92230,664,162,33986,10988,82.8,10.4,27462,18355,2.4,4.5,,,2.9,4.7,,,0.0,5.5,,,0.0,5.5,,,11.9,10.3,56597,27001,0.0,5.5,,,45.2,18.4,39500,9392,49.5,18.0,26383,5046,0.0,5.5,,,34.9,15.7,38808,1220,61.6,17.1,27216,11716,3.5,6.2,,,468,147,33514,10977,67.5,19.1,37802,7265,32.5,19.1,20329,2696,57.5,19.0,38279,5809,34.8,18.9,27131,12240,7.7,9.7,,,196,115,38594,47027,91.8,16.0,22333,44301,91.8,16.0,22333,44301,0.0,17.3,,,8.2,16.0,,,8.2,16.0,,,0.0,17.3,,,32.4,,,,18.6,,,,65.3,,,
8600000US92231,92231,ZCTA5 92231,9598,347,36947,2530,66.1,3.7,36214,4112,0.1,0.1,,,0.2,0.2,120227,81936,1.5,0.7,40688,43065,0.2,0.3,,,30.5,3.4,37183,3937,1.5,0.9,26250,35896,96.2,1.1,36660,2556,2.1,0.9,38281,47516,1.9,1.0,33403,25353,35.5,2.6,42661,7472,42.9,2.8,41250,3360,19.7,2.0,22409,6196,8397,332,40039,2905,52.9,3.1,38668,6300,47.1,3.1,40622,2280,65.8,3.6,48768,5334,28.1,3.4,26222,3315,6.1,1.8,47422,28184,1201,234,12623,2752,66.0,9.2,11688,978,59.4,9.7,11279,885,6.7,5.5,25333,8815,34.0,9.2,19018,7658,27.7,8.9,14836,5496,6.2,4.2,48107,40683,34.0,,,,35.2,,,,23.5,,,
